50298
32189
141215
129900
62419
56892
67947
51005
87978
68500
27866
52178
8934
21318
91867
21999
61197
58966
230758
20666
36900
78043
63713
21420
143339
70422
75859
53455
47813
135217
41242
67452
55223
40539
56953
67951
46809
66130
99623
30988
101044
54520
40392
86695
163597
62270
119428
35757
57550
45301
45237
156119
16413
73079
222942
72374
236629
78268
14605
46180
54474
25266
13938
43678
30109
67489
182454
12882
63366
63175
89049
19611
130882
72937
17292
14877
14992
34969
122818
143010
46323
76326
10585
78231
28222
26690
263401
48625
39133
62383
131351
65345
49698
287667
102237
85426
127942
45925
18631
13872
54212
36911
52464
66921
35757
57538
128719
219797
19687
28681
48685
131799
61696
42742
96669
210809
66735
20991
84145
18605
9863
151740
156347
49349
66480
230565
69381
28171
63453
166312
14347
69424
182728
29260
59118
45655
9275
18379
8916
50544
43100
36536
74088
77924
101918
118684
34699
134640
18209
56064
53801
57475
20156
40676
42056
22994
119525
61516
55011
154850
102357
50749
117509
142561
109404
47022
10957
96174
46442
66737
83465
39750
36499
23433
34726
31445
86964
97771
117628
120092
32230
15854
49571
74743
11940
27727
50113
84625
94516
40409
63963
68894
58328
91718
25561
53364
27056
166112
44302
90272
14573
58768
230294
40568
86031
13997
43746
95889
239432
113184
48762
34386
49619
20037
208690
193177
132384
102696
195710
27208
171082
54279
125794
114532
57353
51879
99639
95450
134071
20247
12873
199428
177158
91865
231030
23724
8024
26167
146638
24480
23713
39015
78804
26607
75704
85127
226576
126855
111574
87421
8076
47319
135516
78231
45398
41544
112495
19915
109375
42841
29106
99266
169675
34950
88759
308806
104286
213060
33310
49197
199829
24917
24139
181119
119325
49087
14625
13605
145991
26802
15911
98959
71888
33246
19724
21687
20547
183242
31696
104084
222676
49193
99573
115256
54713
39450
324313
222902
25838
28104
81231
106204
46989
126870
7021
87559
22969
79998
24876
22488
13773
66868
87669
22598
46307
46518
21659
50159
70085
52670
48936
135888
37191
61692
33583
23543
65538
21346
42028
91516
140990
26059
38765
110850
126786
102550
35805
81440
103500
89768
153827
221739
13911
51504
42924
46700
77886
141986
35915
81345
17344
67698
170821
88422
114195
71447
129058
72506
34185
71374
160267
91676
47118
176481
36722
210977
13864
59008
163047
102179
87696
58561
32175
115171
98850
118492
58262
148786
146341
73212
62369
26523
34212
5050
154661
232924
224986
44117
147355
12714
135113
100665
4705
57047
67198
36387
22892
74054
105292
36797
61205
316461
36173
51365
232547
125107
71681
26970
19897
135437
142062
113178
40538
78449
49439
73668
28145
129739
110201
223211
50056
514757
80272
67556
45426
193200
61942
121929
10680
122822
57565
5277
128009
59653
51023
106194
16861
128835
14848
105338
96369
45063
66916
6331
19512
13064
41426
21065
119151
26428
33765
88602
17207
8420
49321
38465
78204
176050
109784
25817
38710
70012
164504
93400
191719
26676
59637
101442
90888
44842
62216
29197
55777
218248
36157
48547
134606
75963
10086
77387
54877
33621
43439
103191
27607
26768
28143
26681
66693
128967
116101
17035
124155
135330
6982
59844
50551
43904
181485
85475
34503
77779
222625
86386
142979
64965
20533
11364
169384
53697
72907
28425
73214
194455
183047
98033
100701
50005
146673
27245
164178
63371
142011
22639
96567
11723
63616
6067
20496
79539
151570
15630
78703
88273
95700
188650
61527
169104
52202
106306
26323
10933
194940
19737
56342
287452
12827
226000
54460
60746
151304
93686
97627
146823
133393
81971
88235
115320
34773
40740
95009
88875
100279
101250
39462
44589
45191
139330
51956
77541
73145
68313
40445
142622
22699
76063
77774
37371
37287
52823
37238
23078
74669
113314
74921
263853
99427
52995
155169
10199
82957
101706
10914
85915
159620
45592
43211
72783
48479
29608
